condition,model,sentence,target_phrase,avg_sentence_prob,target_phrase_prob,surprisal_after_mask
verb_only,gemma,사장님이 어제 저녁에 혼자서 파스타를 드셨다.,파스타를 드셨다,-3.295844078063965,-1.5991043498118718,1.4770480594508568
noun_only,gemma,사장님께서 어제 저녁에 혼자서 파스타를 먹었다.,파스타를 먹었다,-3.4025094509124756,-2.088292729854584,5.638019876048817
all_honorific,gemma,사장님께서 어제 저녁에 혼자서 파스타를 드셨다.,파스타를 드셨다,-3.2118542194366455,-1.7353639900684357,3.7498622522010416
no_honorific,gemma,사장님이 어제 저녁에 혼자서 호통을 쳤다.,호통을 쳤다,-3.563066005706787,-2.0414719730615616,0.5711631116349187
verb_only,gemma,사장님이 어제 저녁에 혼자서 호통을 치셨다.,호통을 치셨다,-3.5672316551208496,-2.0532739609479904,2.4162398123678273
noun_only,gemma,사장님께서 어제 저녁에 혼자서 호통을 쳤다.,호통을 쳤다,-3.467261791229248,-2.198863759636879,0.7082320374983585
all_honorific,gemma,사장님께서 어제 저녁에 혼자서 호통을 치셨다.,호통을 치셨다,-3.453524589538574,-2.157651702562968,3.6249842735483493
no_honorific,gemma,사장님이 어제 저녁에 혼자서 핸드폰을 샀다.,핸드폰을 샀다,-3.2488229274749756,-1.4363123588263988,6.780211694877005
verb_only,gemma,사장님이 어제 저녁에 혼자서 핸드폰을 사셨다.,핸드폰을 사셨다,-3.439293384552002,-1.926092197320291,7.350185589476871
noun_only,gemma,사장님께서 어제 저녁에 혼자서 핸드폰을 샀다.,핸드폰을 샀다,-3.1948306560516357,-1.6242722916815961,7.0407688505871775
all_honorific,gemma,사장님께서 어제 저녁에 혼자서 핸드폰을 사셨다.,핸드폰을 사셨다,-3.3180904388427734,-1.958833354392222,4.0574972508277956
no_honorific,gemma,사장님이 어제 저녁에 혼자서 편지를 썼다.,편지를 썼다,-3.3203511238098145,-1.263114583492279,0.7395235069009176
verb_only,gemma,사장님이 어제 저녁에 혼자서 편지를 쓰셨다.,편지를 쓰셨다,-3.365802764892578,-1.4085589230060578,1.128623247588367
noun_only,gemma,사장님께서 어제 저녁에 혼자서 편지를 썼다.,편지를 썼다,-3.294646739959717,-1.6369386434555053,1.157789441382889
all_honorific,gemma,사장님께서 어제 저녁에 혼자서 편지를 쓰셨다.,편지를 쓰셨다,-3.3110387325286865,-1.6926697134971618,3.9466895168074916
no_honorific,gemma,사장님이 어제 저녁에 혼자서 노래를 불렀다.,노래를 불렀다,-3.2148308753967285,-1.0430505879223346,0.05056178684089297
verb_only,gemma,사장님이 어제 저녁에 혼자서 노래를 부르셨다.,노래를 부르셨다,-3.038712739944458,-0.9060125797986984,1.701400459397296
noun_only,gemma,사장님께서 어제 저녁에 혼자서 노래를 불렀다.,노래를 불렀다,-3.211916208267212,-1.3976262405514717,0.0928705132278442
all_honorific,gemma,사장님께서 어제 저녁에 혼자서 노래를 부르셨다.,노래를 부르셨다,-3.016517162322998,-1.1138111501932144,3.829428305796211
no_honorific,gemma,사장님이 어제 저녁에 혼자서 티비를 봤다.,티비를 봤다,-3.762784719467163,-2.0978450886905193,4.1480684742516765
verb_only,gemma,사장님이 어제 저녁에 혼자서 티비를 보셨다.,티비를 보셨다,-3.6006689071655273,-1.9120608508586883,2.992253909648645
noun_only,gemma,사장님께서 어제 저녁에 혼자서 티비를 봤다.,티비를 봤다,-3.6806249618530273,-2.4250548258423805,4.5600099187308185
all_honorific,gemma,사장님께서 어제 저녁에 혼자서 티비를 보셨다.,티비를 보셨다,-3.457669496536255,-1.918120014667511,3.9664396604672745
no_honorific,gemma,사장님이 어제 저녁에 혼자서 산책을 했다.,산책을 했다,-3.53509783744812,-1.7126055806875229,4.916627640115111
verb_only,gemma,사장님이 어제 저녁에 혼자서 산책을 하셨다.,산책을 하셨다,-3.112433910369873,-1.122556135058403,1.384189552761826
noun_only,gemma,사장님께서 어제 저녁에 혼자서 산책을 했다.,산책을 했다,-3.5018057823181152,-2.17851459980011,6.236044141004407
all_honorific,gemma,사장님께서 어제 저녁에 혼자서 산책을 하셨다.,산책을 하셨다,-3.0470941066741943,-1.2554754813512166,3.7407836320272954
no_honorific,gemma,사장님이 어제 저녁에 혼자서 정원을 가꿨다.,정원을 가꿨다,-4.043571472167969,-3.5975483536720274,10.80885369654304
verb_only,gemma,사장님이 어제 저녁에 혼자서 정원을 가꾸셨다.,정원을 가꾸셨다,-3.8630239963531494,-3.1603335489829383,3.616286766928915
noun_only,gemma,사장님께서 어제 저녁에 혼자서 정원을 가꿨다.,정원을 가꿨다,-3.9243199825286865,-3.843238478899002,10.825787108346992
all_honorific,gemma,사장님께서 어제 저녁에 혼자서 정원을 가꾸셨다.,정원을 가꾸셨다,-3.739291191101074,-3.3016647497812905,3.78099111200721
no_honorific,gemma,사장님이 어제 저녁에 혼자서 빨래를 널었다.,빨래를 널었다,-3.716611862182617,-2.0873345335324607,6.386532400162381
verb_only,gemma,사장님이 어제 저녁에 혼자서 빨래를 널으셨다.,빨래를 널으셨다,-3.602963924407959,-2.224740345031023,1.7899252612585603
noun_only,gemma,사장님께서 어제 저녁에 혼자서 빨래를 널었다.,빨래를 널었다,-3.6151461601257324,-2.2420487999916077,6.821486843153476
all_honorific,gemma,사장님께서 어제 저녁에 혼자서 빨래를 널으셨다.,빨래를 널으셨다,-3.5012130737304688,-2.3004902452230453,3.7336305296126095
no_honorific,gemma,팀장님이 어제 저녁에 혼자서 책을 읽었다.,책을 읽었다,-3.4444005489349365,-1.3502755016088486,4.699469618419565
verb_only,gemma,팀장님이 어제 저녁에 혼자서 책을 읽으셨다.,책을 읽으셨다,-3.0581846237182617,-0.8896694431702296,1.1674089469935984
noun_only,gemma,팀장님께서 어제 저녁에 혼자서 책을 읽었다.,책을 읽었다,-3.3383538722991943,-1.7027813345193863,6.0179295518047615
all_honorific,gemma,팀장님께서 어제 저녁에 혼자서 책을 읽으셨다.,책을 읽으셨다,-2.94930362701416,-1.015980323155721,3.9768298203365005
no_honorific,gemma,팀장님이 어제 저녁에 혼자서 파스타를 먹었다.,파스타를 먹었다,-3.5635242462158203,-1.9883321046829223,4.225334431874207
verb_only,gemma,팀장님이 어제 저녁에 혼자서 파스타를 드셨다.,파스타를 드셨다,-3.4404003620147705,-1.8814927885929744,1.6184460036148272
noun_only,gemma,팀장님께서 어제 저녁에 혼자서 파스타를 먹었다.,파스타를 먹었다,-3.458101272583008,-2.2601633429527284,5.08419721615678
all_honorific,gemma,팀장님께서 어제 저녁에 혼자서 파스타를 드셨다.,파스타를 드셨다,-3.3109755516052246,-1.9939213891824086,3.6652894396739537
no_honorific,gemma,팀장님이 어제 저녁에 혼자서 호통을 쳤다.,호통을 쳤다,-3.5251731872558594,-1.9409667005141575,0.5388507102211753
verb_only,gemma,팀장님이 어제 저녁에 혼자서 호통을 치셨다.,호통을 치셨다,-3.538235664367676,-1.9801538735628128,2.752034906281556
noun_only,gemma,팀장님께서 어제 저녁에 혼자서 호통을 쳤다.,호통을 쳤다,-3.4160807132720947,-2.1215101728836694,0.5520525714536944
all_honorific,gemma,팀장님께서 어제 저녁에 혼자서 호통을 치셨다.,호통을 치셨다,-3.4013330936431885,-2.0748099038998284,3.7067320990523647
no_honorific,gemma,팀장님이 어제 저녁에 혼자서 핸드폰을 샀다.,핸드폰을 샀다,-3.281658411026001,-1.4251814362193858,6.901639013622787
verb_only,gemma,팀장님이 어제 저녁에 혼자서 핸드폰을 사셨다.,핸드폰을 사셨다,-3.4911656379699707,-1.9938438242035252,8.105234142253826
noun_only,gemma,팀장님께서 어제 저녁에 혼자서 핸드폰을 샀다.,핸드폰을 샀다,-3.18097186088562,-1.5981350471930844,6.956484968913539
all_honorific,gemma,팀장님께서 어제 저녁에 혼자서 핸드폰을 사셨다.,핸드폰을 사셨다,-3.3391799926757812,-2.0501576167132174,3.8521706036157055
no_honorific,gemma,팀장님이 어제 저녁에 혼자서 편지를 썼다.,편지를 썼다,-3.3734405040740967,-1.2869763553142548,0.8120690567052168
verb_only,gemma,팀장님이 어제 저녁에 혼자서 편지를 쓰셨다.,편지를 쓰셨다,-3.4048311710357666,-1.3937034249305724,1.1659037548332472
noun_only,gemma,팀장님께서 어제 저녁에 혼자서 편지를 썼다.,편지를 썼다,-3.3080356121063232,-1.6561632871627807,0.9725781429896894
all_honorific,gemma,팀장님께서 어제 저녁에 혼자서 편지를 쓰셨다.,편지를 쓰셨다,-3.3030481338500977,-1.6382080554962157,3.989870576820824
no_honorific,gemma,팀장님이 어제 저녁에 혼자서 노래를 불렀다.,노래를 불렀다,-3.272062301635742,-1.0463768217712641,0.0412707869039339
verb_only,gemma,팀장님이 어제 저녁에 혼자서 노래를 부르셨다.,노래를 부르셨다,-3.1060335636138916,-0.9192377254366875,1.8772344897435262
noun_only,gemma,팀장님께서 어제 저녁에 혼자서 노래를 불렀다.,노래를 불렀다,-3.2086429595947266,-1.3574989907443524,0.06105190087701702
all_honorific,gemma,팀장님께서 어제 저녁에 혼자서 노래를 부르셨다.,노래를 부르셨다,-3.023420572280884,-1.0794855902592342,3.832498884044716
no_honorific,gemma,팀장님이 어제 저녁에 혼자서 티비를 봤다.,티비를 봤다,-3.7735610008239746,-2.138177279382944,4.137864055645383
verb_only,gemma,팀장님이 어제 저녁에 혼자서 티비를 보셨다.,티비를 보셨다,-3.6165266036987305,-1.931336909532547,2.9489706919407004
noun_only,gemma,팀장님께서 어제 저녁에 혼자서 티비를 봤다.,티비를 봤다,-3.6555869579315186,-2.471982419490814,4.451952531263113
all_honorific,gemma,팀장님께서 어제 저녁에 혼자서 티비를 보셨다.,티비를 보셨다,-3.4357244968414307,-1.917198371887207,4.006959804906457
no_honorific,gemma,팀장님이 어제 저녁에 혼자서 산책을 했다.,산책을 했다,-3.5293068885803223,-1.5907115936279297,4.427517924159129
verb_only,gemma,팀장님이 어제 저녁에 혼자서 산책을 하셨다.,산책을 하셨다,-3.153595447540283,-1.1097756177186966,1.4472505173450176
noun_only,gemma,팀장님께서 어제 저녁에 혼자서 산책을 했다.,산책을 했다,-3.4260830879211426,-1.9638685584068298,5.549533426318695
all_honorific,gemma,팀장님께서 어제 저녁에 혼자서 산책을 하셨다.,산책을 하셨다,-3.030254602432251,-1.1978164464235306,3.9030392881226055
no_honorific,gemma,팀장님이 어제 저녁에 혼자서 정원을 가꿨다.,정원을 가꿨다,-4.028966426849365,-3.5697581708431243,9.905456348784844
verb_only,gemma,팀장님이 어제 저녁에 혼자서 정원을 가꾸셨다.,정원을 가꾸셨다,-3.884800434112549,-3.213794802625974,3.7867552825335276
noun_only,gemma,팀장님께서 어제 저녁에 혼자서 정원을 가꿨다.,정원을 가꿨다,-3.8901546001434326,-3.8302803218364714,10.23551238163928
all_honorific,gemma,팀장님께서 어제 저녁에 혼자서 정원을 가꾸셨다.,정원을 가꾸셨다,-3.7310373783111572,-3.3363878627618155,3.734841975405287
no_honorific,gemma,팀장님이 어제 저녁에 혼자서 빨래를 널었다.,빨래를 널었다,-3.722996234893799,-2.0951867202917733,6.159736126747182
verb_only,gemma,팀장님이 어제 저녁에 혼자서 빨래를 널으셨다.,빨래를 널으셨다,-3.615615129470825,-2.2336870655417442,1.992545761459324
noun_only,gemma,팀장님께서 어제 저녁에 혼자서 빨래를 널었다.,빨래를 널었다,-3.581719160079956,-2.2262851695219674,6.611304781742227
all_honorific,gemma,팀장님께서 어제 저녁에 혼자서 빨래를 널으셨다.,빨래를 널으셨다,-3.4726619720458984,-2.278869293630123,3.705117181960763
no_honorific,gemma,이모님이 어제 저녁에 혼자서 책을 읽었다.,책을 읽었다,-3.1833529472351074,-1.259244218468666,4.83530323589752
verb_only,gemma,이모님이 어제 저녁에 혼자서 책을 읽으셨다.,책을 읽으셨다,-2.83255672454834,-0.8482261101404825,1.530911133891929
noun_only,gemma,이모님께서 어제 저녁에 혼자서 책을 읽었다.,책을 읽었다,-3.0623912811279297,-1.5915702432394028,6.232458646699219
all_honorific,gemma,이모님께서 어제 저녁에 혼자서 책을 읽으셨다.,책을 읽으셨다,-2.676861524581909,-0.861000120639801,3.267754637892287
no_honorific,gemma,이모님이 어제 저녁에 혼자서 파스타를 먹었다.,파스타를 먹었다,-3.282613754272461,-1.7671015501022338,4.266048916708865
verb_only,gemma,이모님이 어제 저녁에 혼자서 파스타를 드셨다.,파스타를 드셨다,-3.181584119796753,-1.7165977905193965,1.6501941729467524
noun_only,gemma,이모님께서 어제 저녁에 혼자서 파스타를 먹었다.,파스타를 먹었다,-3.1717634201049805,-2.1173826098442077,5.410889956290944
all_honorific,gemma,이모님께서 어제 저녁에 혼자서 파스타를 드셨다.,파스타를 드셨다,-2.988826036453247,-1.7138108760118484,3.1441641213639535
no_honorific,gemma,이모님이 어제 저녁에 혼자서 호통을 쳤다.,호통을 쳤다,-3.2939367294311523,-1.8445238595207532,0.4560620887098009
verb_only,gemma,이모님이 어제 저녁에 혼자서 호통을 치셨다.,호통을 치셨다,-3.3412439823150635,-1.9864455834031105,3.1928094141604992
noun_only,gemma,이모님께서 어제 저녁에 혼자서 호통을 쳤다.,호통을 쳤다,-3.1174423694610596,-1.9126243193944295,0.461464321747378
all_honorific,gemma,이모님께서 어제 저녁에 혼자서 호통을 치셨다.,호통을 치셨다,-3.1221344470977783,-1.9274832556645076,3.0364410681695246
no_honorific,gemma,이모님이 어제 저녁에 혼자서 핸드폰을 샀다.,핸드폰을 샀다,-3.0739166736602783,-1.3810779457645757,7.1068707264116
verb_only,gemma,이모님이 어제 저녁에 혼자서 핸드폰을 사셨다.,핸드폰을 사셨다,-3.2719922065734863,-1.9187112434634142,7.572752465542052
noun_only,gemma,이모님께서 어제 저녁에 혼자서 핸드폰을 샀다.,핸드폰을 샀다,-2.942530870437622,-1.516372122402702,7.168474224020055
all_honorific,gemma,이모님께서 어제 저녁에 혼자서 핸드폰을 사셨다.,핸드폰을 사셨다,-3.023106575012207,-1.746588131678956,3.3583234535590556
no_honorific,gemma,이모님이 어제 저녁에 혼자서 편지를 썼다.,편지를 썼다,-3.0935797691345215,-1.1189396739006043,0.773644692849448
verb_only,gemma,이모님이 어제 저녁에 혼자서 편지를 쓰셨다.,편지를 쓰셨다,-3.1571741104125977,-1.3351607590913772,1.2055486795621893
noun_only,gemma,이모님께서 어제 저녁에 혼자서 편지를 썼다.,편지를 썼다,-2.943579912185669,-1.3656261444091797,0.866581967592574
all_honorific,gemma,이모님께서 어제 저녁에 혼자서 편지를 쓰셨다.,편지를 쓰셨다,-2.959604024887085,-1.4233131200075149,3.386635237544091
no_honorific,gemma,이모님이 어제 저녁에 혼자서 노래를 불렀다.,노래를 불렀다,-3.0331294536590576,-0.9783129401504993,0.05384022762079662
verb_only,gemma,이모님이 어제 저녁에 혼자서 노래를 부르셨다.,노래를 부르셨다,-2.875441551208496,-0.847717804213365,1.9174058533667595
noun_only,gemma,이모님께서 어제 저녁에 혼자서 노래를 불렀다.,노래를 불렀다,-2.912836790084839,-1.250531330704689,0.0983924569393375
all_honorific,gemma,이모님께서 어제 저녁에 혼자서 노래를 부르셨다.,노래를 부르셨다,-2.7260470390319824,-0.9360819781819979,3.3383211833331075
no_honorific,gemma,이모님이 어제 저녁에 혼자서 티비를 봤다.,티비를 봤다,-3.53586483001709,-1.9645083844661713,4.073234007347044
verb_only,gemma,이모님이 어제 저녁에 혼자서 티비를 보셨다.,티비를 보셨다,-3.4211339950561523,-1.8886946439743042,3.445940702971717
noun_only,gemma,이모님께서 어제 저녁에 혼자서 티비를 봤다.,티비를 봤다,-3.3809616565704346,-2.2062292210757732,4.321636461190138
